CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,TenureBucket,Exited
731.0,Spain,Female,39.0,2,0.0,2,1,0,136737.13,New,0
685.0,France,Male,20.0,4,104719.94,2,1,0,38691.34,Mid,0
607.0,Germany,Male,38.0,3,98205.77,1,1,0,176318.27,Mid,0
626.0,France,Female,37.0,2,133968.96,2,1,0,148689.65,New,0
590.0,Spain,Male,22.0,7,125265.61,1,1,1,161253.08,Loyal,0
534.0,Spain,Male,35.0,4,0.0,2,0,0,9541.15,Mid,0
850.0,France,Male,40.0,1,76914.21,1,1,0,174183.44,New,0
690.0,France,Female,40.0,9,77641.99,1,0,0,189051.59,Loyal,1
477.0,France,Male,27.0,1,128554.98,1,1,1,133173.19,New,0
840.0,France,Male,30.0,8,136291.71,1,1,0,54113.38,Loyal,0
767.0,France,Female,44.0,2,152509.25,1,1,1,136915.15,New,0
574.0,Spain,Male,52.0,7,115532.52,1,1,0,196257.67,Loyal,0
850.0,Germany,Female,36.0,0,136980.23,2,1,1,99019.65,New,0
805.0,Germany,Female,26.0,8,42712.87,2,1,1,28861.69,Loyal,0
602.0,Germany,Female,48.0,7,76595.08,2,0,0,127095.14,Loyal,0
595.0,France,Male,31.0,4,0.0,2,1,0,189995.86,Mid,0
432.0,Germany,Male,38.0,2,135559.8,2,1,1,71856.3,New,0
646.0,France,Male,30.0,5,98014.74,1,1,1,12757.14,Mid,0
808.0,Spain,Male,47.0,8,139196.0,1,0,1,74028.36,Loyal,0
673.0,France,Male,39.0,7,82255.51,2,1,0,109545.56,Loyal,0
670.0,France,Female,41.0,10,0.0,3,1,0,81602.02,Loyal,0
680.0,France,Male,49.0,10,0.0,2,1,0,187008.45,Loyal,0
688.0,France,Female,54.0,9,0.0,1,1,0,191212.63,Loyal,1
595.0,Spain,Female,43.0,5,0.0,2,0,0,105149.8,Mid,0
724.0,France,Female,29.0,6,0.0,2,0,1,64729.51,Loyal,0
550.0,Germany,Male,49.0,0,108806.96,3,1,0,61446.92,New,1
564.0,France,Male,40.0,4,0.0,1,1,0,85455.62,Mid,1
496.0,Spain,Male,29.0,2,0.0,2,1,0,55389.59,New,0
611.0,France,Male,30.0,2,104145.65,1,0,0,159629.64,New,0
629.0,Spain,Male,34.0,1,121151.05,1,0,0,119357.93,New,0
699.0,Spain,Male,31.0,6,114493.68,1,0,0,138396.32,Loyal,0
666.0,France,Male,30.0,7,109805.3,1,0,1,163625.56,Loyal,0
523.0,France,Male,45.0,5,0.0,2,1,1,121428.2,Mid,0
669.0,France,Male,50.0,9,201009.64,1,1,0,158032.5,Loyal,1
654.0,Spain,Female,54.0,5,0.0,2,0,1,47139.06,Mid,0
822.0,France,Male,37.0,3,105563.0,1,1,0,182624.93,Mid,0
513.0,Spain,Female,31.0,5,174853.46,1,1,0,84238.63,Mid,0
651.0,France,Male,28.0,7,0.0,2,1,0,823.96,Loyal,0
750.0,France,Female,32.0,5,0.0,2,1,0,95611.47,Mid,0
693.0,Spain,Female,57.0,9,0.0,2,1,1,135502.77,Loyal,0
630.0,Germany,Female,34.0,9,106937.05,2,1,0,138275.01,Loyal,0
716.0,Germany,Male,50.0,2,119655.77,1,1,1,12944.17,New,1
620.0,Spain,Male,21.0,9,0.0,2,0,0,154882.79,Loyal,0
745.0,France,Male,25.0,5,157993.15,2,1,0,146041.45,Mid,0
678.0,Germany,Male,49.0,2,116933.11,1,1,0,195053.58,New,1
785.0,Germany,Female,36.0,2,99806.85,1,0,1,36976.52,New,0
547.0,France,Female,32.0,2,0.0,2,1,0,132002.83,New,0
700.0,Spain,Male,28.0,8,159900.38,1,0,0,22698.56,Loyal,0
646.0,Germany,Female,29.0,4,105957.44,1,1,0,15470.91,Mid,0
696.0,France,Female,41.0,8,0.0,2,0,0,28276.83,Loyal,0
517.0,Spain,Male,39.0,3,0.0,2,0,1,12465.51,Mid,0
654.0,France,Male,29.0,7,0.0,2,1,1,149184.15,Loyal,0
743.0,France,Male,36.0,4,0.0,2,1,1,190911.02,Mid,0
709.0,Germany,Male,34.0,4,148375.19,2,1,1,21521.38,Mid,0
681.0,France,Male,43.0,3,66338.68,1,1,1,18772.5,Mid,1
686.0,France,Female,43.0,0,0.0,1,1,1,170072.9,New,0
684.0,France,Male,32.0,9,100249.41,2,0,1,67599.69,Loyal,0
710.0,Germany,Male,34.0,8,147833.3,2,0,1,1561.58,Loyal,0
499.0,Spain,Female,42.0,0,147187.84,1,1,1,14868.94,New,1
641.0,France,Male,50.0,6,153590.73,2,1,1,130910.78,Loyal,0
619.0,Germany,Female,42.0,8,132796.04,3,1,1,191821.35,Loyal,1
550.0,France,Male,38.0,9,140278.99,3,1,1,171457.06,Loyal,1
509.0,Germany,Female,29.0,0,107712.57,2,1,1,92898.17,New,0
736.0,France,Female,30.0,9,0.0,2,1,0,34180.33,Loyal,0
662.0,France,Female,29.0,10,0.0,2,1,0,137508.31,Loyal,0
718.0,Germany,Female,33.0,4,70541.06,1,0,0,88592.8,Mid,0
501.0,France,Female,39.0,9,117301.66,1,0,0,182025.95,Loyal,0
636.0,France,Male,44.0,2,0.0,2,0,0,86414.41,New,0
786.0,Germany,Female,32.0,2,104336.43,2,0,0,59559.81,New,0
699.0,France,Male,40.0,7,0.0,1,0,1,152876.13,Loyal,1
749.0,Germany,Male,22.0,4,94762.16,2,1,1,42241.54,Mid,0
675.0,France,Female,34.0,10,84944.58,1,0,0,146230.63,Loyal,0
627.0,France,Male,37.0,2,125190.86,1,0,1,84584.69,New,0
820.0,France,Female,39.0,1,104614.29,1,1,0,61538.43,New,1
717.0,France,Female,41.0,3,135756.96,1,1,1,103706.41,Mid,0
623.0,France,Female,28.0,4,0.0,2,1,0,41227.67,Mid,0
466.0,France,Female,30.0,3,0.0,1,1,0,193984.6,Mid,0
672.0,Spain,Female,56.0,2,209767.31,2,1,1,150694.42,New,1
711.0,Germany,Female,53.0,5,123805.03,1,1,0,102428.51,Mid,0
768.0,Germany,Female,43.0,2,129264.05,2,0,0,19150.14,New,0
543.0,France,Female,62.0,0,128843.67,1,1,1,134612.48,New,0
640.0,Germany,Female,30.0,5,32197.64,1,0,1,141446.01,Mid,0
573.0,Germany,Female,35.0,9,206868.78,2,0,1,102986.15,Loyal,0
507.0,Germany,Female,46.0,8,102785.16,1,1,1,70323.68,Loyal,0
645.0,Germany,Male,33.0,8,149564.61,1,0,0,149913.84,Loyal,0
528.0,Germany,Male,39.0,0,127631.62,1,0,1,22197.8,New,1
742.0,Germany,Female,41.0,4,92805.72,1,0,1,73743.95,Mid,1
544.0,Germany,Male,44.0,2,108895.93,1,0,0,69228.2,New,1
733.0,France,Female,44.0,6,168165.84,1,0,1,197193.49,Loyal,0
812.0,Spain,Male,38.0,3,127117.8,2,1,1,174822.74,Mid,0
757.0,Germany,Male,26.0,8,121581.56,2,1,1,127059.04,Loyal,0
730.0,Spain,Male,38.0,5,118866.36,1,1,1,163317.5,Mid,0
645.0,Germany,Male,41.0,2,93925.3,1,1,0,123982.14,New,1
610.0,Spain,Female,31.0,5,0.0,2,0,0,63736.36,Mid,0
666.0,Germany,Female,36.0,3,129118.5,2,0,0,139435.12,Mid,0
590.0,France,Male,43.0,7,81076.8,2,1,1,182627.25,Loyal,1
616.0,Germany,Male,45.0,3,143129.41,2,0,1,64327.26,Mid,0
608.0,France,Female,33.0,4,0.0,1,1,0,79304.38,Mid,1
502.0,Germany,Male,33.0,5,174673.65,2,1,0,33300.56,Mid,0
835.0,France,Male,23.0,9,0.0,1,1,0,19793.73,Loyal,1
498.0,Germany,Female,44.0,2,120702.67,2,1,1,98175.74,New,0
714.0,France,Male,52.0,4,100755.66,1,1,1,186775.25,Mid,0
564.0,Germany,Male,40.0,7,108407.34,1,1,1,83681.2,Loyal,0
678.0,France,Male,43.0,5,102338.19,1,1,1,79649.62,Mid,0
605.0,Spain,Male,33.0,5,150092.8,1,0,0,71862.79,Mid,0
792.0,France,Female,42.0,0,99045.93,2,1,0,47160.01,New,0
583.0,France,Male,40.0,9,112701.04,1,0,0,29213.63,Loyal,0
681.0,Spain,Male,62.0,7,0.0,2,0,1,163714.92,Loyal,0
567.0,Germany,Female,49.0,5,134956.02,1,1,0,93953.84,Mid,1
512.0,France,Female,30.0,6,0.0,2,1,0,88827.31,Loyal,0
558.0,Germany,Male,25.0,10,111363.1,2,1,0,197264.35,Loyal,0
729.0,Germany,Male,36.0,8,152899.24,2,1,0,177130.33,Loyal,0
766.0,Germany,Male,37.0,2,99660.13,2,0,1,147700.78,New,0
850.0,France,Female,47.0,9,137301.87,1,1,0,44351.77,Loyal,0
604.0,France,Male,31.0,6,134837.58,1,1,0,192029.19,Loyal,0
842.0,Spain,Male,46.0,9,0.0,1,0,0,17268.02,Loyal,0
697.0,France,Female,25.0,4,165686.11,2,1,0,15467.98,Mid,0
430.0,France,Male,38.0,9,0.0,2,1,1,12050.77,Loyal,0
647.0,France,Male,28.0,8,0.0,2,1,1,91055.27,Loyal,0
730.0,Spain,Male,26.0,3,0.0,1,1,0,34542.41,Mid,0
742.0,Spain,Male,24.0,8,0.0,2,1,0,4070.28,Loyal,0
554.0,France,Female,35.0,10,74988.59,2,0,1,190155.13,Loyal,0
640.0,Spain,Female,32.0,6,118879.35,2,1,1,19131.71,Loyal,0
672.0,France,Female,53.0,9,169406.33,4,1,1,147311.47,Loyal,1
606.0,Spain,Female,46.0,8,0.0,2,1,1,183717.94,Loyal,0
744.0,France,Male,56.0,9,0.0,2,1,1,169498.61,Loyal,0
657.0,Spain,Female,41.0,6,112119.48,1,1,0,17536.82,Loyal,0
712.0,Germany,Male,28.0,4,145605.44,1,0,1,93883.53,Mid,0
582.0,France,Male,41.0,1,40488.76,1,1,0,128528.83,New,0
679.0,Germany,Female,34.0,7,121063.85,1,1,0,56984.58,Loyal,0
651.0,France,Male,45.0,2,165901.59,2,1,0,23054.51,New,1
752.0,Germany,Female,45.0,3,105426.5,2,0,1,89773.45,Mid,0
594.0,France,Male,23.0,5,156267.59,1,1,0,160968.44,Mid,0
659.0,France,Female,56.0,9,123785.24,1,1,0,99504.03,Loyal,1
521.0,Germany,Male,52.0,5,116497.31,3,0,0,53793.1,Mid,1
624.0,Germany,Female,52.0,0,133723.43,1,0,0,4859.59,New,1
760.0,Spain,Female,41.0,6,0.0,2,0,0,101491.23,Loyal,0
499.0,Spain,Female,53.0,1,75225.53,2,0,0,144849.1,New,1
512.0,France,Female,31.0,7,0.0,2,0,0,49326.07,Loyal,0
733.0,France,Male,36.0,5,0.0,2,1,1,109127.54,Mid,0
638.0,Spain,Female,55.0,2,155828.22,1,0,1,108987.25,New,1
602.0,France,Female,62.0,3,0.0,2,1,1,171260.66,Mid,0
577.0,Spain,Female,39.0,4,0.0,2,1,0,91366.42,Mid,0
733.0,Germany,Male,34.0,3,100337.96,3,1,0,48559.19,Mid,1
665.0,Spain,Male,38.0,9,0.0,1,0,1,87412.74,Loyal,0
657.0,Germany,Female,38.0,5,123770.46,1,0,0,47019.66,Mid,1
628.0,Spain,Male,50.0,8,0.0,1,0,0,144366.83,Loyal,1
629.0,Spain,Male,31.0,6,132876.55,1,1,1,130862.11,Loyal,0
618.0,France,Female,37.0,5,96652.86,1,1,0,98686.4,Mid,1
499.0,France,Female,57.0,1,0.0,1,0,0,131372.38,New,1
751.0,France,Male,47.0,5,142669.93,2,1,0,162760.96,Mid,0
535.0,France,Male,45.0,2,0.0,2,1,0,125658.28,New,0
628.0,France,Female,51.0,3,123981.31,2,1,1,40546.15,Mid,0
757.0,Germany,Female,34.0,9,101861.36,2,0,0,187011.96,Loyal,0
684.0,Spain,Female,36.0,4,0.0,1,1,0,117038.96,Mid,0
530.0,France,Female,34.0,8,0.0,2,0,1,141872.52,Loyal,0
695.0,France,Female,42.0,0,0.0,2,0,1,140724.64,New,0
691.0,France,Male,41.0,2,0.0,1,1,1,56850.92,New,1
803.0,France,Male,36.0,1,0.0,2,1,1,149370.93,New,0
499.0,France,Female,28.0,4,141792.61,1,1,1,22001.91,Mid,0
803.0,Germany,Male,34.0,4,142929.16,2,1,1,114869.56,Mid,0
579.0,Spain,Male,37.0,4,0.0,2,1,1,32246.63,Mid,0
597.0,France,Male,61.0,5,0.0,2,1,1,81299.17,Mid,0
643.0,France,Male,33.0,4,0.0,2,1,1,152992.04,Mid,0
476.0,Germany,Female,34.0,8,111905.43,1,0,1,197221.81,Loyal,1
715.0,Germany,Female,32.0,3,104857.19,2,1,0,114149.8,Mid,0
445.0,France,Female,33.0,7,0.0,2,1,0,122625.68,Loyal,0
584.0,Germany,Female,62.0,9,137727.34,2,0,1,121102.9,Loyal,0
586.0,France,Male,29.0,3,0.0,2,1,1,142238.54,Mid,0
577.0,France,Female,30.0,8,92472.1,2,0,1,126434.61,Loyal,0
682.0,France,Female,62.0,10,128306.7,1,0,1,66040.83,Loyal,0
505.0,Spain,Male,35.0,8,116932.59,1,1,0,91092.84,Loyal,0
673.0,France,Male,62.0,0,0.0,1,1,1,85733.33,New,0
592.0,Spain,Male,38.0,3,0.0,1,1,1,12905.89,Mid,1
515.0,France,Male,40.0,0,109542.29,1,1,1,166370.81,New,0
725.0,France,Male,45.0,1,129855.32,1,0,0,24218.65,New,0
623.0,Germany,Male,50.0,7,126608.37,1,0,1,645.61,Loyal,1
555.0,Spain,Male,33.0,5,127343.4,1,0,1,121789.3,Mid,0
619.0,France,Female,40.0,10,0.0,1,1,1,147093.84,Loyal,1
712.0,France,Male,32.0,9,100606.02,1,1,0,165693.06,Loyal,0
710.0,France,Male,30.0,6,0.0,2,1,1,8991.17,Loyal,0
646.0,France,Male,18.0,10,0.0,2,0,1,52795.15,Loyal,0
654.0,Germany,Male,37.0,5,112146.12,1,1,0,75927.35,Mid,0
731.0,France,Female,30.0,5,0.0,2,1,0,189528.72,Mid,0
615.0,France,Male,36.0,6,0.0,1,1,1,27011.8,Loyal,1
485.0,France,Male,41.0,2,100254.76,2,1,1,12706.67,New,0
554.0,France,Female,44.0,6,92436.86,1,1,0,126033.9,Loyal,0
705.0,France,Male,32.0,3,0.0,2,0,0,129576.99,Mid,0
561.0,Germany,Female,49.0,1,102025.32,1,1,0,133051.64,New,1
850.0,Spain,Male,51.0,3,109799.55,2,1,1,12457.76,Mid,1
439.0,Spain,Female,32.0,3,138901.61,1,1,0,75685.97,Mid,0
619.0,Spain,Female,38.0,6,0.0,2,1,1,117616.29,Loyal,0
712.0,Germany,Male,53.0,6,134729.99,2,1,1,132702.64,Loyal,0
650.0,Germany,Male,23.0,4,93911.3,2,1,0,69055.45,Mid,0
671.0,Spain,Female,34.0,10,0.0,1,1,0,23235.38,Loyal,0
850.0,France,Male,40.0,6,0.0,1,1,0,136985.08,Loyal,1
591.0,France,Female,34.0,3,96127.27,1,0,0,30972.06,Mid,0
567.0,Spain,Female,41.0,1,0.0,2,1,0,3414.72,New,0
567.0,France,Female,47.0,2,0.0,1,0,0,110900.43,New,1
799.0,Spain,Male,35.0,7,0.0,2,0,1,140780.8,Loyal,0
699.0,Spain,Male,34.0,8,0.0,1,1,1,76510.46,Loyal,0
581.0,France,Male,38.0,1,0.0,2,1,0,46176.22,New,0
833.0,Spain,Male,32.0,6,0.0,1,1,1,44323.22,Loyal,1
715.0,France,Female,31.0,2,112212.14,2,1,1,181600.72,New,0
808.0,Germany,Female,37.0,2,100431.84,1,1,0,35140.49,New,1
710.0,France,Male,38.0,3,130588.82,1,1,1,154997.64,Mid,0
667.0,Spain,Female,39.0,2,0.0,2,1,0,40721.24,New,1
606.0,Germany,Female,47.0,0,137138.2,2,0,1,53784.22,New,0
711.0,Germany,Male,26.0,9,128793.63,1,1,0,19262.05,Loyal,0
579.0,France,Female,33.0,1,118392.75,1,1,1,157564.75,New,0
649.0,France,Male,33.0,2,0.0,2,1,0,2010.98,New,0
553.0,Spain,Male,44.0,4,0.0,1,1,0,10789.3,Mid,0
679.0,France,Female,24.0,6,114948.76,2,0,1,135768.25,Loyal,0
635.0,Spain,Male,50.0,7,159453.64,2,0,0,54560.79,Loyal,1
682.0,France,Male,37.0,5,0.0,2,0,1,112554.68,Mid,0
420.0,Spain,Female,55.0,4,91893.32,1,1,0,144870.28,Mid,1
482.0,France,Male,55.0,5,97318.25,1,0,1,78416.14,Mid,0
580.0,Germany,Female,33.0,7,131647.01,2,0,0,79775.19,Loyal,0
528.0,Spain,Female,32.0,0,68138.37,1,1,1,170309.19,New,0
835.0,Germany,Female,29.0,10,130420.2,2,0,0,106276.55,Loyal,0
487.0,Spain,Female,31.0,1,0.0,2,1,0,158750.13,New,0
835.0,Spain,Male,45.0,3,100212.13,1,1,0,152577.62,Mid,0
641.0,France,Male,33.0,2,146193.6,2,1,1,55796.83,New,1
705.0,France,Male,33.0,3,144427.96,2,1,0,113845.19,Mid,0
594.0,Germany,Male,38.0,6,63176.44,2,1,1,14466.08,Loyal,0
673.0,Germany,Male,36.0,5,73088.06,2,0,0,196142.26,Mid,0
522.0,France,Female,41.0,7,0.0,2,0,1,176780.39,Loyal,0
565.0,Germany,Male,59.0,9,69129.59,1,1,1,170705.53,Loyal,0
661.0,France,Male,47.0,5,0.0,1,0,1,107243.31,Mid,1
719.0,Germany,Female,62.0,10,95052.29,1,1,0,176244.87,Loyal,0
738.0,France,Male,33.0,4,92676.3,1,1,0,105817.63,Mid,0
715.0,France,Male,28.0,7,160376.61,1,0,0,196853.11,Loyal,0
539.0,Germany,Female,34.0,4,91622.42,1,1,1,136603.42,Mid,0
637.0,France,Male,32.0,3,0.0,2,1,1,197827.06,Mid,0
844.0,France,Male,38.0,7,111501.66,1,1,1,119333.38,Loyal,0
541.0,Germany,Male,40.0,7,95710.11,2,1,0,49063.42,Loyal,0
687.0,France,Female,47.0,7,0.0,2,1,1,177624.01,Loyal,0
755.0,France,Male,29.0,9,117035.89,1,1,1,21862.19,Loyal,0
542.0,France,Male,32.0,7,107871.72,1,1,0,125302.64,Loyal,0
686.0,France,Male,26.0,7,0.0,2,1,0,1540.89,Loyal,0
588.0,Germany,Female,37.0,7,70258.88,2,1,0,139607.61,Loyal,0
807.0,Germany,Male,47.0,1,171937.27,1,1,1,65636.92,New,0
712.0,France,Male,35.0,7,124616.23,1,1,1,69320.97,Loyal,0
655.0,Spain,Male,34.0,1,116114.93,1,1,1,49492.15,New,0
625.0,Germany,Female,35.0,5,86147.46,2,1,0,163440.8,Mid,1
693.0,Germany,Female,41.0,9,181461.48,3,1,1,187929.43,Loyal,1
728.0,France,Male,33.0,8,129907.63,1,0,1,36083.96,Loyal,0
688.0,Spain,Female,33.0,2,0.0,1,0,0,27557.18,New,1
664.0,Germany,Male,25.0,6,172812.72,2,1,1,108008.65,Loyal,0
709.0,France,Male,31.0,6,0.0,2,1,1,71009.84,Loyal,0
587.0,Spain,Female,35.0,3,83286.56,1,1,0,125553.52,Mid,0
461.0,Germany,Female,34.0,5,63663.93,1,0,1,167784.28,Mid,0
511.0,Germany,Female,40.0,9,124401.6,1,1,0,198814.24,Loyal,1
659.0,Spain,Male,32.0,3,107594.11,2,1,1,102416.84,Mid,0
720.0,Germany,Male,23.0,0,187861.18,2,1,1,104120.17,New,0
829.0,France,Male,38.0,9,0.0,2,1,0,30529.88,Loyal,0
835.0,France,Male,25.0,7,0.0,2,1,1,83449.65,Loyal,0
642.0,France,Male,30.0,8,117494.27,1,0,0,61977.82,Loyal,0
754.0,Germany,Male,27.0,7,117578.35,2,0,1,87908.01,Loyal,0
810.0,France,Male,33.0,6,0.0,2,1,1,77965.67,Loyal,0
672.0,France,Male,31.0,6,91125.75,1,1,0,177295.92,Loyal,0
647.0,Germany,Male,30.0,6,143138.91,2,1,0,2955.46,Loyal,0
504.0,France,Female,62.0,8,0.0,1,1,1,34595.58,Loyal,0
559.0,France,Female,34.0,5,68999.66,2,1,1,66879.27,Mid,0
527.0,Germany,Female,39.0,9,96748.89,2,1,0,94711.43,Loyal,0
692.0,France,Female,31.0,2,0.0,2,1,0,91829.17,New,1
798.0,Germany,Female,39.0,6,119787.76,1,1,1,164248.33,Loyal,0
634.0,France,Female,45.0,2,0.0,4,1,0,101039.53,New,1
557.0,France,Male,42.0,6,177822.03,1,1,0,150944.31,Loyal,1
673.0,Germany,Female,62.0,3,78833.15,2,1,1,37196.15,Mid,0
672.0,France,Female,53.0,7,0.0,1,1,1,136910.18,Loyal,0
653.0,France,Female,32.0,4,83772.95,1,0,1,23920.65,Mid,0
678.0,France,Female,48.0,2,0.0,2,1,1,32301.88,New,0
699.0,Spain,Male,47.0,1,0.0,2,0,1,30117.44,New,0
542.0,Spain,Male,32.0,2,131945.94,1,0,1,159737.56,New,0
636.0,Germany,Male,36.0,6,96643.32,1,0,0,182059.28,Loyal,0
835.0,Germany,Male,20.0,4,124365.42,1,0,0,180197.74,Mid,1
753.0,France,Male,48.0,4,0.0,2,0,1,146821.42,Mid,0
485.0,Germany,Male,51.0,7,144244.59,2,1,0,51113.14,Loyal,0
634.0,Spain,Female,41.0,4,0.0,2,1,1,164549.74,Mid,0
574.0,Spain,Male,36.0,3,0.0,2,1,1,8559.66,Mid,0
651.0,France,Male,40.0,4,0.0,2,1,1,147715.83,Mid,0
779.0,Spain,Female,55.0,0,133295.98,1,1,0,22832.71,New,1
725.0,France,Female,33.0,4,0.0,1,1,1,67879.8,Mid,0
544.0,France,Female,40.0,7,0.0,1,0,1,161076.92,Loyal,0
698.0,France,Male,36.0,2,82275.35,2,1,1,93249.26,New,0
577.0,Germany,Female,31.0,4,61211.18,1,1,1,145250.43,Mid,0
575.0,Spain,Female,37.0,0,0.0,2,0,0,30114.32,New,0
565.0,France,Male,36.0,6,106192.1,1,1,0,149575.59,Loyal,0
786.0,Spain,Male,31.0,9,0.0,2,1,1,18210.36,Loyal,0
583.0,France,Female,42.0,7,0.0,2,1,0,144039.05,Loyal,0
606.0,Germany,Male,27.0,2,130274.26,2,1,0,147533.09,New,0
490.0,Spain,Male,31.0,3,145260.23,1,0,1,114066.77,Mid,0
672.0,Germany,Female,23.0,10,110741.56,1,1,0,80778.5,Loyal,0
785.0,Spain,Female,61.0,4,129855.72,2,1,0,170214.82,Mid,1
696.0,Spain,Male,60.0,8,88786.81,1,1,1,196858.4,Loyal,0
597.0,France,Female,29.0,1,132144.35,1,1,0,158086.33,New,0
619.0,Spain,Female,56.0,7,0.0,2,1,1,42442.21,Loyal,0
663.0,Spain,Male,31.0,4,103430.11,2,0,1,36479.27,Mid,0
584.0,France,Male,36.0,9,0.0,1,1,1,105818.51,Loyal,0
575.0,France,Male,46.0,1,0.0,2,1,1,65998.26,New,0
627.0,Germany,Male,27.0,0,185267.45,2,1,1,77027.34,New,0
636.0,Germany,Female,31.0,9,80844.69,2,1,1,74641.9,Loyal,0
724.0,Germany,Male,37.0,6,125489.4,1,1,0,118570.53,Loyal,0
588.0,Germany,Male,41.0,6,106116.56,2,1,0,198766.61,Loyal,0
690.0,Germany,Male,44.0,9,100368.63,2,0,0,35342.33,Loyal,0
520.0,Spain,Female,62.0,5,162278.32,1,1,1,34765.33,Mid,0
473.0,Germany,Female,32.0,5,146602.25,2,1,1,72946.95,Mid,0
427.0,France,Male,33.0,8,0.0,1,1,1,13858.95,Loyal,0
735.0,France,Male,55.0,6,134140.68,1,1,0,2267.88,Loyal,0
660.0,France,Male,38.0,7,0.0,2,0,1,146585.53,Loyal,0
688.0,Spain,Female,46.0,3,0.0,2,0,1,104902.68,Mid,0
626.0,France,Female,32.0,0,0.0,2,0,0,187172.54,New,0
516.0,France,Female,45.0,4,0.0,1,1,0,95273.73,Mid,1
590.0,Germany,Female,40.0,2,117641.43,2,0,0,92198.05,New,0
576.0,France,Male,39.0,1,0.0,2,1,1,68814.23,New,0
648.0,Germany,Female,45.0,5,118886.55,1,0,0,51636.7,Mid,0
670.0,France,Female,42.0,1,115961.58,2,0,1,29483.87,New,0
620.0,Spain,Male,31.0,2,166833.86,2,1,1,135171.6,New,0
793.0,France,Male,35.0,2,0.0,2,1,1,79704.12,New,0
597.0,Germany,Female,39.0,8,162532.14,3,1,0,36051.46,Loyal,1
726.0,France,Female,32.0,8,0.0,2,0,0,185075.63,Loyal,0
850.0,France,Male,49.0,5,122486.47,1,0,1,59748.19,Mid,0
701.0,Spain,Female,34.0,6,107980.37,1,1,1,119374.74,Loyal,0
651.0,Spain,Male,45.0,4,0.0,2,0,0,193009.21,Mid,0
610.0,Germany,Female,62.0,5,86038.21,3,0,0,192743.06,Mid,1
619.0,France,Female,28.0,3,0.0,2,1,0,53394.12,Mid,0
676.0,Spain,Male,48.0,1,131659.59,2,0,1,14152.15,New,0
760.0,Germany,Male,42.0,0,77992.97,2,1,1,97906.38,New,0
766.0,Germany,Female,38.0,7,130933.74,1,0,1,2035.94,Loyal,0
575.0,France,Male,36.0,7,0.0,1,1,1,55868.97,Loyal,1
700.0,Spain,Female,43.0,0,0.0,2,1,0,59475.35,New,0
594.0,Germany,Male,28.0,5,185013.02,1,1,0,16481.12,Mid,0
619.0,Spain,Female,41.0,8,0.0,3,1,1,79866.73,Loyal,1
771.0,Germany,Female,38.0,5,137657.71,2,1,0,72985.61,Mid,0
714.0,Germany,Male,29.0,6,92887.13,1,1,1,69578.49,Loyal,0
662.0,France,Female,36.0,4,166909.2,2,1,0,138871.12,Mid,1
576.0,France,Female,29.0,5,108541.04,1,1,1,126469.09,Mid,0
658.0,France,Female,24.0,2,0.0,2,1,1,84694.49,New,0
664.0,Germany,Female,49.0,5,127421.78,2,1,0,108876.75,Mid,1
632.0,Germany,Male,30.0,2,72549.0,2,0,1,182728.8,New,0
691.0,Spain,Male,35.0,6,0.0,2,0,1,178038.17,Loyal,0
773.0,Spain,Male,62.0,9,111179.83,1,1,1,93091.02,Loyal,0
639.0,France,Male,22.0,4,0.0,2,1,0,28188.96,Mid,0
669.0,France,Female,43.0,1,160474.59,1,1,1,95963.14,New,0
726.0,Germany,Male,50.0,9,94504.35,1,0,1,5078.9,Loyal,0
607.0,France,Male,26.0,1,0.0,1,1,0,29818.2,New,0
830.0,Germany,Female,40.0,8,77701.64,1,0,1,19512.38,Loyal,0
756.0,Germany,Male,27.0,1,131899.0,1,1,0,93302.29,New,0
730.0,Spain,Male,25.0,5,167385.81,1,1,1,56307.51,Mid,0
666.0,Spain,Female,47.0,5,0.0,1,0,0,166650.9,Mid,1
558.0,France,Female,56.0,7,121235.05,2,1,1,116253.1,Loyal,0
635.0,Spain,Female,32.0,8,0.0,2,1,1,19367.98,Loyal,1
808.0,France,Male,24.0,4,122168.65,1,1,0,174107.04,Mid,0
475.0,France,Female,46.0,10,0.0,2,0,0,122953.0,Loyal,1
516.0,France,Female,29.0,2,104982.57,1,1,0,157378.5,New,0
850.0,France,Male,30.0,6,86449.39,1,1,1,188809.23,Loyal,0
841.0,Germany,Female,52.0,3,112383.03,1,1,0,85516.37,Mid,1
640.0,Spain,Female,46.0,8,0.0,2,1,0,89043.19,Loyal,0
580.0,Spain,Male,61.0,8,125921.37,1,1,1,94677.83,Loyal,0
775.0,France,Female,62.0,9,0.0,2,1,1,67622.34,Loyal,0
685.0,France,Female,40.0,7,0.0,1,1,0,72852.74,Loyal,1
783.0,France,Female,62.0,5,121215.9,2,1,1,105206.48,Mid,0
765.0,Germany,Female,34.0,8,136729.51,2,0,0,47058.21,Loyal,0
557.0,France,Female,28.0,7,146445.24,2,1,0,184317.74,Loyal,0
580.0,Germany,Female,42.0,2,123331.36,1,0,0,103516.08,New,1
612.0,Germany,Female,36.0,2,130700.92,2,0,0,77592.8,New,0
591.0,France,Male,45.0,5,0.0,2,1,1,155492.87,Mid,0
669.0,France,Male,30.0,7,95128.86,1,0,0,19799.26,Loyal,0
701.0,France,Female,41.0,2,0.0,1,1,0,47856.78,New,0
